7/3/2017 0:00	PU Load	PU Irradiance
3257	0.428963814	0.019487993
3258	0.513727281	0.000256828
3259	0.541549098	0
3260	0.531704393	0
3261	0.509018833	0
3262	0.481839048	0
3263	0.437538406	0
3264	0.387887072	0
3265	0.350648784	0
3266	0.329461299	0
3267	0.319188573	0
3268	0.31833253	0
3269	0.311056166	0
3270	0.32967531	0
3271	0.376792855	0.035211767
3272	0.443961377	0.336489936
3273	0.462643729	0.635552434
3274	0.480961393	0.806642343
3275	0.458222891	0.880064045
3276	0.429281412	0.878790248
3277	0.457708912	0.801315379
3278	0.452009653	0.666826954
3279	0.455620784	0.462079575
3280	0.444771487	0.202374804
3281	0.444222025	0.021077622
3282	0.491683753	0
3283	0.506878726	0
3284	0.505380651	0
3285	0.491897764	0
3286	0.4591537	0
3287	0.417634986	0
3288	0.368197875	0
3289	0.340376058	0
3290	0.317904509	0
3291	0.305063654	0
3292	0.302709536	0
3293	0.3039936	0
3294	0.352788891	0
3295	0.388106951	0.030662065
3296	0.459691016	0.307260339
3297	0.511876179	0.605066577
3298	0.521237583	0.772050001
3299	0.535124639	0.832467524
3300	0.213960605	0.833837198
3301	0.265892286	0.769161715
3302	0.42627279	0.639558545
3303	0.39993436	0.439983667
3304	0.383812689	0.187847612
3305	0.426044059	0.019011371
3306	0.492967817	0
3307	0.520361613	0
3308	0.516723431	0
3309	0.493609849	0
3310	0.48226707	0
3311	0.440962578	0
3312	0.397303756	0
3313	0.375260228	0
3314	0.34701039	0
3315	0.343800229	0
3316	0.334383546	0
3317	0.330745363	0
3318	0.351718838	0
3319	0.359580205	0.028700395
3320	0.419863755	0.292976292
3321	0.453418081	0.57569363
3322	0.460707363	0.743599239
3323	0.457467026	0.780461117
3324	0.48635833	0.834966714
3325	0.455035498	0.771228929
3326	0.462494699	0.639016624
3327	0.460623562	0.438729494
3328	0.446310279	0.179548465
3329	0.469056977	0.031821259
3330	0.491897764	0
3331	0.491683753	0
3332	0.479698941	0
3333	0.455301295	0
3334	0.429833809	0
3335	0.396875735	0
3336	0.364345682	0
3337	0.331173385	0
3338	0.303565579	0
3339	0.289226649	0
3340	0.271891569	0
3341	0.269751462	0
3342	0.27231959	0
3343	0.284946434	0.02859546
3344	0.304937197	0.303458862
3345	0.345253136	0.596817472
3346	0.371287337	0.762472015
3347	0.40418566	0.835510755
3348	0.451360854	0.830539034
3349	0.447408052	0.766373513
3350	0.463293298	0.582560309
3351	0.444531257	0.430835632
3352	0.433834688	0.17772218
3353	0.460160569	0.015610392
3354	0.523357763	0
3355	0.526567924	0
3356	0.503882576	0
3357	0.486975517	0
3358	0.45380322	0
3359	0.405864397	0
3360	0.356427073	0
3361	0.336309854	0
3362	0.307845793	0
3363	0.296931247	0
3364	0.297145257	0
3365	0.306347718	0
3366	0.333527503	0
3367	0.396648887	0.02344676
3368	0.499898505	0.272463492
3369	0.573372214	0.557681242
3370	0.597088538	0.722525568
3371	0.510048172	0.803418471
3372	0.572983637	0.807993291
3373	0.568436977	0.74069181
3374	0.545302026	0.605584023
3375	0.455910051	0.359863367
3376	0.442650518	0.125992546
3377	0.465732296	0.017463498
3378	0.527638189	0
3379	0.54518728	0
3380	0.541763109	0
3381	0.52549787	0
3382	0.497890064	0
3383	0.439678514	0
3384	0.38103873	0
3385	0.355143009	0
3386	0.332243438	0
3387	0.327749214	0
3388	0.310414134	0
3389	0.314908359	0
3390	0.338449961	0
3391	0.41388236	0.029840832
3392	0.50138105	0.182863653
3393	0.542092828	0.49044159
3394	0.544803685	0.770657008
3395	0.51857739	0.796150202
3396	0.487707797	0.785541017
3397	0.450081769	0.733001907
3398	0.422088803	0.513649028
3399	0.351747105	0.360561678
3400	0.384378223	0.115832361
3401	0.425297805	0.018199068
3402	0.497462042	0
3403	0.526353913	0
3404	0.526995945	0
3405	0.489971667	0
3406	0.46193584	0
3407	0.413140761	0
3408	0.36156333	0
3409	0.324753064	0
3410	0.298429322	0
3411	0.289226649	0
3412	0.287942584	0
3413	0.286444509	0
3414	0.305919696	0
3415	0.342730171	0.009226117
3416	0.404876869	0.083442296
3417	0.428950022	0.156912595
3418	0.435233646	0.26606502
3419	0.445474305	0.290074162
3420	0.472429794	0.619858884
3421	0.481221087	0.517646402
3422	0.460209131	0.253011666
3423	0.474194067	0.216851472
3424	0.481799854	0.085053606
3425	0.496975403	0.020212064
3426	0.524427816	0
3427	0.531918404	0
3428	0.514369313	0
3429	0.495963967	0
3430	0.467286107	0
3431	0.429405787	0
3432	0.376544292	0
3433	0.345512315	0
3434	0.32132868	0
3435	0.303779589	0
3436	0.301211461	0
3437	0.307631782	0
3438	0.312768251	0
3439	0.34612749	0.004749261
3440	0.401737312	0.037969327
3441	0.509716383	0.102248488
3442	0.573205265	0.127994237
3443	0.575096864	0.290381642
3444	0.573711188	0.282379345
3445	0.531307148	0.267616106
3446	0.470280883	0.243460692
3447	0.386804462	0.068216118
3448	0.345675801	0.025853029
3449	0.378856522	0.003653664
3450	0.410786643	0
3451	0.410572632	0
3452	0.419347284	0
3453	0.417420975	0
3454	0.409288568	0
3455	0.391953488	0
3456	0.365629746	0
3457	0.340590068	0
3458	0.320472637	0
3459	0.313838305	0
3460	0.30934408	0
3461	0.312982289	0
3462	0.328819267	0
3463	0.354849039	2.48605E-05
3464	0.390596	0.024271301
3465	0.474320397	0.049251353
3466	0.508301055	0.085492455
3467	0.506458774	0.112161899
3468	0.488879766	0.110999074
3469	0.452978882	0.064053906
3470	0.412215395	0.120222911
3471	0.393642575	0.064129547
3472	0.364977279	0.011002232
3473	0.40803578	0.003420122
3474	0.478628887	0
3475	0.47948493	0
3476	0.465788033	0
3477	0.45358921	0
3478	0.425767605	0
3479	0.405008354	0
3480	0.366057768	0
3481	0.329461299	0
3482	0.313410284	0
3483	0.299713386	0
3484	0.292436809	0
3485	0.293934884	0
3486	0.302923546	0
3487	0.319898104	0
3488	0.36474188	0
3489	0.449813618	0
3490	0.497712261	0
3491	0.478836302	0
3492	0.375397057	0.001255039
3493	0.388885368	0.094153396
3494	0.405456911	0.124291174
3495	0.365530665	0.161818536
3496	0.353257896	0.083934625
3497	0.408289006	0.012769675
3498	0.473920652	0
3499	0.464289958	0
3500	0.45080707	0
3501	0.437538406	0
3502	0.408432525	0
3503	0.385318944	0
3504	0.342730149	0
3505	0.313410284	0
3506	0.285802477	0
3507	0.279167933	0
3508	0.268039376	0
3509	0.269751462	0
3510	0.273817665	0
3511	0.285999401	0.013713476
3512	0.328554134	0.250006882
3513	0.395543102	0.584056149
3514	0.396518188	0.764675577
3515	0.458874867	0.838394834
3516	0.541564063	0.840981293
3517	0.439061578	0.760027267
3518	0.450680776	0.613696137
3519	0.383303703	0.4049774
3520	0.388057191	0.132991847
3521	0.447974906	0.02022761
3522	0.514583324	0
3523	0.521645677	0
3524	0.521431666	0
3525	0.498532096	0
3526	0.459581722	0
3527	0.408646536	0
3528	0.353858945	0
3529	0.327963224	0
3530	0.305919696	0
3531	0.299285364	0
3532	0.296503225	0
3533	0.300569429	0
3534	0.330959374	0
3535	0.392601053	0.012731838
3536	0.445506808	0.236665896
3537	0.476521633	0.564442472
3538	0.529406665	0.727780295
3539	0.465749273	0.706919095
3540	0.477366254	0.64529044
3541	0.557600363	0.667599782
3542	0.508258831	0.581809033
3543	0.428721285	0.316661251
3544	0.444681264	0.111751571
3545	0.465279251	0.018007025
3546	0.540478832	0
3547	0.560382253	0
3548	0.572795086	0
3549	0.539408778	0
3550	0.506450704	0
3551	0.459367711	0
3552	0.400299906	0
3553	0.373120121	0
3554	0.352146859	0
3555	0.336095844	0
3556	0.339306004	0
3557	0.34401424	0
3558	0.370123971	0
3559	0.42823396	0.000486515
3560	0.537104197	0
3561	0.594106444	0
3562	0.621102093	0
3563	0.58339334	0
3564	0.572852463	0
3565	0.52005107	0
3566	0.494870095	0
3567	0.451996478	0
3568	0.438184338	0
3569	0.50341803	0
3570	0.592056262	0
3571	0.613883061	0
3572	0.631794058	0
3573	0.584779898	0
3574	0.548825462	0
3575	0.494893914	0
3576	0.43561231	0
3577	0.380610708	0
3578	0.347224427	0
3579	0.336951886	0
3580	0.319830605	0
3581	0.319402583	0
3582	0.347438411	0
3583	0.403364368	0
3584	0.477953039	0
3585	0.457031493	0
3586	0.546346756	0
3587	0.5258675	0
3588	0.501681057	0
3589	0.454325696	0
3590	0.450012618	0
3591	0.398515072	0.158913868
3592	0.401437341	0.099578775
3593	0.451932477	0.008213484
3594	0.539408778	0
3595	0.569156904	0
3596	0.575363215	0
3597	0.54818343	0
3598	0.520361613	0
3599	0.471994343	0
3600	0.411856697	0
3601	0.379326644	0
3602	0.347652422	0
3603	0.340162047	0
3604	0.338235951	0
3605	0.343158197	0
3606	0.369481939	0
3607	0.44148664	0
3608	0.528975378	0
3609	0.585058927	0
3610	0.535700428	0
3611	0.606693463	0
3612	0.495434077	0
3613	0.481262718	0.157077529
3614	0.474838561	0.625977755
3615	0.444311928	0.352555751
3616	0.452137102	0.129408011
3617	0.48491591	0.00815554
3618	0.563806424	0
3619	0.587134016	0
3620	0.584351877	0
3621	0.563806424	0
3622	0.531918404	0
3623	0.463861936	0
3624	0.405436375	0
3625	0.371194025	0
3626	0.338877983	0
3627	0.326037128	0
3628	0.327535203	0
3629	0.318546541	0
3630	0.356213063	0
3631	0.394538481	0.017666493
3632	0.472457542	0.11111872
3633	0.522152382	0.207734273
3634	0.52141117	0.160519011
3635	0.579115106	0.195112059
3636	0.609312046	0.193093538
3637	0.328144567	0.278586057
3638	0.44803781	0.181915805
3639	0.452695581	0.121007463
3640	0.438684022	0.038984626
3641	0.475465444	0.002693128
3642	0.534486532	0
3643	0.56573252	0
3644	0.544117226	0
3645	0.515439367	0
3646	0.500672415	0
3647	0.458511456	0
3648	0.410358622	0
3649	0.382322794	0
3650	0.358139159	0
3651	0.34101809	0
3652	0.338235951	0
3653	0.339306004	0
3654	0.360065255	0
3655	0.385920179	0.000448036
3656	0.422396644	0.025574327
3657	0.511727642	0.09979677
3658	0.551829095	0.32316485
3659	0.525177851	0.38831429
3660	0.503880142	0.46420984
3661	0.507673117	0.425701482
3662	0.46293723	0.214788305
3663	0.454580836	0.175434689
3664	0.462549703	0.097749823
3665	0.503303602	0.006490912
3666	0.546685355	0
3667	0.553105676	0
3668	0.532560436	0
3669	0.523571774	0
3670	0.500030383	0
3671	0.478414877	0
3672	0.431974128	0
3673	0.391739477	0
3674	0.360279266	0
3675	0.346368358	0
3676	0.345726352	0
3677	0.34701039	0
3678	0.351290816	0
3679	0.366924574	0.01140893
3680	0.400687383	0.079973609
3681	0.482614359	0.321124937
3682	0.534063849	0.568820014
3683	0.514151489	0.608743495
3684	0.497171121	0.563894898
3685	0.495151925	0.587776236
3686	0.493494967	0.472637015
3687	0.484062848	0.080143586
3688	0.506277326	0.043421846
3689	0.530940684	0.002119377
3690	0.587562038	0
3691	0.595908668	0
3692	0.596336689	0
3693	0.559954231	0
3694	0.521217656	0
3695	0.466858086	0
3696	0.402011992	0
3697	0.36156333	0
3698	0.34936472	0
3699	0.32860523	0
3700	0.323468999	0
3701	0.326251139	0
3702	0.353002902	0
3703	0.429420146	0.009284767
3704	0.507111297	0.188016946
3705	0.565366622	0.520353053
3706	0.570262916	0.706512333
3707	0.543125683	0.782355656
3708	0.533083902	0.756499994
3709	0.495350359	0.629230856
3710	0.459265388	0.475253731
3711	0.429444804	0.320661259
3712	0.43535936	0.111375676
3713	0.488995439	0.006494959
3714	0.587562038	0
3715	0.595908668	0
3716	0.610461608	0
3717	0.586277973	0
3718	0.541977119	0
3719	0.505594662	0
3720	0.438394449	0
3721	0.414638836	0
3722	0.379326644	0
3723	0.35856718	0
3724	0.343586218	0
3725	0.351504827	0
3726	0.375474212	0
3727	0.434756267	0
3728	0.504633815	0
3729	0.506756182	0
3730	0.507220472	0
3731	0.502928859	0
3732	0.50498227	0
3733	0.483851853	0
3734	0.512095839	0
3735	0.489436996	0
3736	0.501473401	0
3737	0.515934176	0
3738	0.57179182	0
3739	0.544612035	0
3740	0.521070433	0
3741	0.511439738	0
3742	0.576714067	0
3743	0.416845731	0
3744	0.358633968	0
3745	0.326317926	0
3746	0.294429693	0
3747	0.281589051	0
3748	0.275382528	0
3749	0.280518785	0
3750	0.304916431	0
3751	0.358633968	0
3752	0.420484125	0.018741856
3753	0.418099984	0.027757975
3754	0.439497234	0.047680257
3755	0.462523692	0.094647909
3756	0.472950518	0.131850061
3757	0.500862518	0.135073387
3758	0.481892515	0.060672199
3759	0.400829807	0.059815056
3760	0.40361979	0.051381361
3761	0.457301948	0.001210008
3762	0.527424179	0
3763	0.554603751	0
3764	0.545401291	0
3765	0.5398368	0
3766	0.51950557	0
3767	0.472850598	0
3768	0.408004504	0
3769	0.367341832	0
3770	0.34936472	0
3771	0.335881833	0
3772	0.329033278	0
3773	0.341874133	0
3774	0.368839907	0
3775	0.426200669	0.005816112
3776	0.504230394	0.186281527
3777	0.545514562	0.472358956
3778	0.571419769	0.719008798
3779	0.49074709	0.694280372
3780	0.663983738	0.320318833
3781	0.634550263	0.182752937
3782	0.56772626	0.123909979
3783	0.554026039	0.076015581
3784	0.56324697	0.033644975
3785	0.579049827	0.001096529
3786	0.642991661	0
3787	0.662680858	0
3788	0.657330591	0
3789	0.642349629	0
3790	0.623516474	0
3791	0.602114978	0
3792	0.534914554	0
3793	0.510088887	0
3794	0.471994343	0
3795	0.460865786	0
3796	0.459581722	0
3797	0.454231242	0
3798	0.452733167	0
3799	0.533632805	0
3800	0.611546268	0
3801	0.626943463	0
3802	0.630050419	0.024898275
3803	0.643369781	0.377348642
3804	0.632132187	0.532638236
3805	0.672614699	0.734863652
3806	0.597760079	0.596918103
3807	0.586072332	0.380410599
3808	0.597401272	0.104991915
3809	0.632742533	0.004932632
3810	0.662252837	0
3811	0.648555939	0
3812	0.639353479	0
3813	0.622446208	0
3814	0.593768348	0
3815	0.600830914	0
3816	0.545615301	0
3817	0.497248032	0
3818	0.463647925	0
3819	0.45380322	0
3820	0.448880974	0
3821	0.45658536	0
3822	0.444814771	0
3823	0.468570172	0.004715632
3824	0.498182836	0.149851208
3825	0.547426076	0.534699284
3826	0.575115444	0.731333778
3827	0.588125769	0.797885236
3828	0.613872206	0.6541811
3829	0.62054126	0.654761982
3830	0.626585278	0.444948033
3831	0.618621387	0.299564301
3832	0.616881929	0.092626048
3833	0.636571127	0.010142456
3834	0.68879059	0
3835	0.680016151	0
3836	0.672525563	0
3837	0.639139468	0
3838	0.61409979	0
3839	0.567444606	0
3840	0.507520758	0
3841	0.474776695	0
3842	0.446375103	0
3843	0.43118466	0
3844	0.4279745	0
3845	0.426262414	0
3846	0.43118466	0
3847	0.454084019	0.003813779
3848	0.472061131	0.146133305
3849	0.50287931	0.538356384
3850	0.530059095	0.751910591
3851	0.550604335	0.815707091
3852	0.546966153	0.888345494
3853	0.536265405	0.803347872
3854	0.542471928	0.644399957
3855	0.550176314	0.401946278
3856	0.575644013	0.105891391
3857	0.592551072	0.004432884
3858	0.679012885	0
3859	0.682651067	0
3860	0.675588501	0
3861	0.664887966	0
3862	0.628719519	0
3863	0.572005831	0
3864	0.508229578	0
3865	0.472703375	0
3866	0.452371933	0
3867	0.438675248	0
3868	0.432682948	0
3869	0.438033216	0
3870	0.475271504	0
3871	0.54075963	0.005021475
3872	0.624011305	0.146495164
3873	0.635140586	0.552175019
3874	0.619282651	0.785781464
3875	0.560616488	0.866926923
3876	0.543451151	0.864052126
3877	0.37612385	0.78242224
3878	0.390462037	0.624970229
3879	0.431555463	0.386888246
3880	0.457152894	0.100152623
3881	0.490423254	0.002985609
3882	0.58542193	0
3883	0.59954685	0
3884	0.592056262	0
3885	0.578573375	0
3886	0.537910703	0
3887	0.493181828	0
3888	0.424483541	0
3889	0.386817019	0
3890	0.356641084	0
3891	0.344870283	0
3892	0.335239588	0
3893	0.347866433	0
3894	0.368839907	0
3895	0.428549744	0.001693247
3896	0.487655663	0.027953069
3897	0.494782611	0.107962556
3898	0.504167725	0.022006744
3899	0.48732507	0
3900	0.497666391	0
3901	0.493106481	0
3902	0.486492871	0
3903	0.502270505	0
3904	0.497582861	0
3905	0.510101064	0
3906	0.576219258	0
3907	0.602971021	0
3908	0.586920005	0
3909	0.567230595	0
3910	0.526353913	0
3911	0.475418727	0
3912	0.411856697	0
3913	0.377828569	0
3914	0.360279266	0
3915	0.352788891	0
3916	0.354928998	0
3917	0.363489639	0
3918	0.394307606	0
3919	0.45380322	0
3920	0.530375344	0.022348111
3921	0.515591813	0.085075158
3922	0.517600972	0.096946834
3923	0.496358724	0.128979472
3924	0.491835264	0.077349185
3925	0.434193454	0.052188429
3926	0.468345751	0.062378486
3927	0.482865315	0.028448995
3928	0.495274572	0.009044802
3929	0.556984707	0.001102407
3930	0.64277765	0
3931	0.663750912	0
3932	0.659042676	0
3933	0.654762462	0
3934	0.606823214	0
3935	0.553961719	0
3936	0.491683753	0
3937	0.448666963	0
3938	0.417420975	0
3939	0.399229852	0
3940	0.389599158	0
3941	0.390455413	0
3942	0.41292675	0
3943	0.469212204	0.000133232
3944	0.535393968	0.0187698
3945	0.541139716	0.092666357
3946	0.531595173	0.094581068
3947	0.540614121	0.122657894
3948	0.464319297	0.122809852
3949	0.430455896	0.149189995
3950	0.476388028	0.150792182
3951	0.440079019	0.093075464
3952	0.462006501	0.021402415
3953	0.529170749	0.000612616
3954	0.615169844	0
3955	0.628010699	0
3956	0.629508774	0
3957	0.617951983	0
3958	0.598048775	0
3959	0.55117958	0
3960	0.4906137	0
3961	0.455087285	0
3962	0.436040331	0
3963	0.420203327	0
3964	0.408646536	0
3965	0.416350921	0
3966	0.431546107	0
3967	0.483123112	0.003353346
3968	0.558271	0.073825573
3969	0.554863697	0.476089514
3970	0.545643336	0.707383865
3971	0.523394267	0.797131711
3972	0.488213103	0.783872631
3973	0.499289519	0.477244661
3974	0.506673838	0.202750121
3975	0.511460938	0.310434008
3976	0.515501562	0.068268055
3977	0.553333712	0.00285469
3978	0.606181182	0
3979	0.625014549	0
3980	0.59976086	0
3981	0.589702145	0
3982	0.563806424	0
3983	0.536412629	0
3984	0.47948493	0
3985	0.437752417	0
3986	0.414852847	0
3987	0.39259552	0
3988	0.388743115	0
3989	0.390027179	0
3990	0.40158397	0
3991	0.418705252	0
3992	0.458508638	0.007842856
3993	0.503885027	0.046312895
3994	0.515813873	0.152894921
3995	0.489796421	0.219436326
3996	0.448906706	0.077258768
3997	0.470368774	0.040101295
3998	0.493190966	0.033536476
3999	0.505503458	0.060012334
4000	0.492154259	0.044762902
4001	0.523169421	0.0018021
4002	0.58542193	0
4003	0.583495834	0
4004	0.569370915	0
4005	0.55117958	0
4006	0.535984607	0
4007	0.515060011	0
4008	0.469921024	0
4009	0.435679098	0
4010	0.399724661	0
4011	0.395872469	0
4012	0.386241774	0
4013	0.387097817	0
4014	0.396942522	0
4015	0.419414071	0.006617078
4016	0.450445837	0.077314881
4017	0.455154072	0.2353074
4018	0.414919634	0.580354306
4019	0.378537389	0.800747795
4020	0.358205947	0
4021	0.353925732	0.173934481
4022	0.400366694	0.599046024
4023	0.473773429	0.363719962
4024	0.487684337	0.080681717
4025	0.539903588	0.002457595
4026	0.616092674	0
4027	0.618874814	0
4028	0.604535884	0
4029	0.602181766	0
4030	0.55745289	0
4031	0.512509792	0
4032	0.454084019	0
4033	0.407001238	0
4034	0.383673646	0
4035	0.372758887	0
4036	0.369548727	0
4037	0.37061878	0
4038	0.391378244	0
4039	0.450017815	0.002112856
4040	0.533269256	0.105662475
4041	0.52728373	0.284617371
4042	0.542159477	0.272303376
4043	0.520009897	0.321002626
4044	0.475412993	0.328411386
4045	0.53014154	0.191713039
4046	0.541514595	0.098373777
4047	0.50413014	0.07938823
4048	0.520097784	0.021413528
4049	0.543704488	0
4050	0.612601715	0
4051	0.635073052	0
4052	0.619236047	0
4053	0.595266423	0
4054	0.551607601	0
4055	0.502384501	0
4056	0.440106535	0
4057	0.391739477	0
4058	0.3666998	0
4059	0.352146859	0
4060	0.347438411	0
4061	0.34936472	0
4062	0.382964826	0
4063	0.43561231	0
4064	0.497825911	0.003147588
4065	0.493874365	0.022525668
4066	0.485839573	0.050097317
4067	0.466531844	0.024605441
4068	0.466335308	0.098359131
4069	0.475562196	0.609394044
4070	0.444162447	0.528635208
4071	0.452142904	0.32690408
4072	0.409496823	0.078046083
4073	0.468607783	0.002712625
4074	0.546257334	0
4075	0.564020435	0
4076	0.556102038	0
4077	0.552463644	0
4078	0.518435517	0
4079	0.472422365	0
4080	0.412498729	0
4081	0.362633384	0
4082	0.344656272	0
4083	0.325395096	0
4084	0.319616594	0
4085	0.324111031	0
4086	0.347438411	0
4087	0.407790493	0.00162284
4088	0.48428923	0.093293588
4089	0.529409447	0.449190704
4090	0.514072391	0.659041592
4091	0.631486711	0.514102074
4092	0.612448715	0.485738966
4093	0.500935964	0.539931784
4094	0.489070951	0.324964991
4095	0.46437574	0.225730762
4096	0.423141206	0.07446032
4097	0.500025283	0.001499052
4098	0.572367065	0
4099	0.585849952	0
4100	0.595908668	0
4101	0.577931343	0
4102	0.560168242	0
4103	0.517793484	0
4104	0.448024931	0
4105	0.41292675	0
4106	0.384676912	0
4107	0.371836057	0
4108	0.354286966	0
4109	0.361991352	0
4110	0.386603008	0
4111	0.445242792	0.001947184
4112	0.518848298	0.086455913
4113	0.507317431	0.386722284
4114	0.6108697	0.679849024
4115	0.591275758	0.775232118
4116	0.573483433	0.774465617
4117	0.537965673	0.695536985
4118	0.504682411	0.549920483
4119	0.47284868	0.217264112
4120	0.445002734	0.058846716
4121	0.50266198	0.00215686
4122	0.578787386	0
4123	0.59954685	0
4124	0.602543	0
4125	0.596978721	0
4126	0.560596263	0
4127	0.522715731	0
4128	0.463005893	0
4129	0.415708889	0
4130	0.389171137	0
4131	0.377614558	0
4132	0.370337982	0
4133	0.375046217	0
4134	0.397945788	0
4135	0.440748567	0
4136	0.517138072	0.001280478
4137	0.523809688	0.020105813
4138	0.543123666	0.023416568
4139	0.556725689	0.02208897
4140	0.550336452	0.029470301
4141	0.539631385	0.078304645
4142	0.544878567	0.038052742
4143	0.554650535	0.026533224
4144	0.557211183	0.00895718
4145	0.577079842	0.000255672
4146	0.631006849	0
4147	0.638925457	0
4148	0.620306101	0
4149	0.592270273	0
4150	0.570226958	0
4151	0.523999795	0
4152	0.468784182	0
4153	0.422343434	0
4154	0.400513917	0
4155	0.388743115	0
4156	0.370123971	0
4157	0.370337982	0
4158	0.377400548	0
4159	0.396447713	0.000964775
4160	0.423425387	0.068178988
4161	0.46610584	0.422365513
4162	0.507691248	0.712399204
4163	0.537535158	0.80431329
4164	0.547038577	0.807108366
4165	0.565981939	0.730448563
4166	0.55910285	0.578439628
4167	0.554028507	0.344976854
4168	0.550818346	0.065120596
4169	0.561519094	0.001538398
4170	0.5951192	0
4171	0.591267007	0
4172	0.441457387	0
4173	0.42497835	0
4174	0.430114607	0
4175	0.394802415	0
4176	0.35028755	0
4177	0.314119103	0
4178	0.293787661	0
4179	0.275596539	0
4180	0.270460282	0
4181	0.268106164	0
4182	0.275168517	0
4183	0.290577501	0.00204669
4184	0.314975146	0.049616809
4185	0.340656315	0.38383676
4186	0.409207354	0.662211342
4187	0.415935758	0.755084357
4188	0.443707738	0.751910367
4189	0.452670442	0.68042981
4190	0.42932557	0.538104535
4191	0.413075463	0.320862938
4192	0.39716199	0.060296625
4193	0.418148761	0.00175013
4194	0.449308996	0
4195	0.426837659	0
4196	0.408004504	0
4197	0.400299906	0
4198	0.39238151	0
4199	0.377186537	0
4200	0.347652422	0
4201	0.325823117	0
4202	0.295433172	0
4203	0.282592317	0
4204	0.279381944	0
4205	0.276385794	0
4206	0.285374456	0
4207	0.307417771	0.000619586
4208	0.327963224	0.055912177
4209	0.36541991	0.372406181
4210	0.405075141	0.658211044
4211	0.41063942	0.74948428
4212	0.399510651	0.523877949
4213	0.400580704	0.511542981
4214	0.392234287	0.541451488
4215	0.384529689	0.32002587
4216	0.377895357	0.058592393
4217	0.391592254	0.001863287
4218	0.418344018	0
4219	0.424122307	0
4220	0.417273752	0
4221	0.420698136	0
4222	0.407001238	0
4223	0.380677496	0
4224	0.351357604	0
4225	0.31925536	0
4226	0.302134291	0
4227	0.299994184	0
4228	0.297640066	0
4229	0.294643916	0
4230	0.312407018	0
4231	0.340870867	0.00037551
4232	0.36441247	0.054620811
4233	0.382299506	0.353519017
4234	0.400610405	0.448963812
4235	0.512548018	0.478833134
4236	0.536558957	0.594543858
4237	0.538523327	0.674853598
4238	0.518997629	0.499034342
4239	0.507091987	0.347226603
4240	0.516790775	0.058346871
4241	0.552681573	0.000897999
4242	0.615811876	0
4243	0.635929095	0
4244	0.633574977	0
4245	0.602543	0
4246	0.58221177	0
4247	0.547969419	0
4248	0.48547723	0
4249	0.448238942	0
4250	0.428549744	0
4251	0.424055519	0
4252	0.414638836	0
4253	0.414424825	0
4254	0.443102685	0
4255	0.477344823	0
4256	0.526170335	0.01415483
4257	0.552811284	0.078947518
4258	0.552822117	0.246986841
4259	0.552327991	0.369602562
4260	0.554021597	0.292584016
4261	0.538276061	0.488283895
4262	0.535955855	0.410131786
4263	0.546664513	0.167038606
4264	0.544616588	0.047590226
4265	0.589710081	0.001426847
4266	0.65112428	0
4267	0.670171446	0
4268	0.658186634	0
4269	0.647699896	0
4270	0.617951983	0
4271	0.571725033	0
4272	0.520147602	0
4273	0.488045571	0
4274	0.460437765	0
4275	0.460437765	0
4276	0.458083435	0
4277	0.449094985	0
4278	0.47648878	0
4279	0.517579474	0.000131144
4280	0.558274616	0.047500869
4281	0.580572457	0.357104876
4282	0.597401385	0.67028456
4283	0.596427455	0.767734129
4284	0.59020862	0.782398697
4285	0.568389424	0.697968885
4286	0.5671429	0.53947029
4287	0.563878115	0.316950359
4288	0.583595492	0.054779577
4289	0.620310843	0.00155449
4290	0.683012301	0
4291	0.713402246	0.001652037
4292	0.702273477	0.055804769
4293	0.685366418	0
4294	0.646843854	0
4295	0.61709594	0
4296	0.55417573	0
4297	0.510944929	0
4298	0.481625037	0
4299	0.465360011	0
4300	0.466216054	0
4301	0.468784182	0
4302	0.486761507	0
4303	0.510944929	4.40031E-06
4304	0.56511314	0.023794101
4305	0.601325656	0.106075821
4306	0.610462693	0.373678244
4307	0.60534555	0.694373133
4308	0.592386067	0.737592947
4309	0.591893495	0.63614793
4310	0.593046057	0.434116773
4311	0.582150317	0.282431731
4312	0.58472315	0.030260827
4313	0.604902861	0.001819605
4314	0.666961285	0
4315	0.679374118	0
4316	0.67744781	0
4317	0.649411982	0
4318	0.627368667	0
4319	0.601900967	0
4320	0.540478832	0
4321	0.505594662	0
4322	0.488473592	0
4323	0.478842898	0
4324	0.470282257	0
4325	0.464717979	0
4326	0.4711383	0
4327	0.492325785	8.44102E-05
4328	0.509485335	0.052452098
4329	0.540120403	0.343966244
4330	0.568599214	0.505989156
4331	0.591207198	0.519402957
4332	0.602055645	0.431174975
4333	0.602328506	0.275420226
4334	0.584329057	0.263676032
4335	0.586344594	0.161387459
4336	0.578193385	0.045019826
4337	0.593768348	0.000657712
4338	0.632504924	0
4339	0.644489736	0
4340	0.62308824	0
4341	0.609605565	0
4342	0.588632091	0
4343	0.555460006	0
4344	0.513513058	0
4345	0.480983005	0
4346	0.451235092	0
4347	0.441390599	0
4348	0.436040331	0
4349	0.433258192	0
4350	0.443316696	0
4351	0.461721829	0
4352	0.479490273	0.031402966
4353	0.515515648	0.306334943
4354	0.540474202	0.527746139
4355	0.568537884	0.588035312
4356	0.570771897	0.768417986
4357	0.579695327	0.052204007
4358	0.597135491	0.057893151
4359	0.591310631	0.218307933
4360	0.606030808	0.022257116
4361	0.609391342	0.000559619
4362	0.677019788	0
